,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure_x,Estimated Salary in € ,NumOfProducts,HasCrCard,Tenure_y,IsActiveMember,Exited,Balance in €
9178,15568326,Kenenna,637,FRA,Female,44.0,2,149665.65,2,No,2,No,0,0.0
9179,15655368,Wheeler,672,French,Male,47.0,1,91574.92,1,No,1,No,0,0.0
9180,15665579,Cartwright,597,FRA,Female,28.0,0,127233.39,1,No,0,No,0,142705.95
9181,15676091,Iloerika,543,French,Male,42.0,7,56650.47,1,Yes,7,Yes,0,0.0
9182,15716984,Palermo,695,Spain,Female,56.0,4,84644.76,2,No,4,No,0,0.0
9183,15715078,Nkemakolam,584,FRA,Male,35.0,6,148238.16,2,Yes,6,Yes,0,161613.94
9184,15569452,Butler,652,Germany,Female,58.0,3,193502.9,2,Yes,3,Yes,0,116353.2
9185,15628863,Calabresi,601,French,Male,38.0,4,38020.05,1,Yes,4,Yes,0,60013.81
9186,15778192,Nkemdilim,628,Spain,Male,28.0,4,176750.81,2,Yes,4,Yes,0,0.0
9187,15793723,Ch'iu,607,Germany,Male,32.0,9,176580.63,2,No,9,No,0,144272.07
9188,15798943,Alexander,646,France,Female,46.0,8,133059.15,2,No,8,No,0,0.0
9189,15764708,Chiabuotu,572,FRA,Male,30.0,6,100843.82,1,No,6,No,0,117696.67
9190,15791040,Vasilyeva,801,Spain,Male,58.0,1,30484.19,2,Yes,1,Yes,0,79954.61
9191,15631512,Schneider,597,France,Female,26.0,8,42330.58,1,No,8,No,0,149989.39
9192,15640106,Mason,613,FRA,Male,40.0,7,193309.58,1,No,7,No,0,124339.9
9193,15710315,Chukwukadibia,529,Germany,Male,29.0,4,112813.79,1,No,4,No,1,135759.4
9194,15771535,Tsui,794,Spain,Female,37.0,9,68008.85,2,No,9,No,0,0.0
9195,15611947,Banks,557,France,Male,34.0,3,132673.22,1,No,3,No,0,83074.0
9196,15670266,Shih,499,France,Female,28.0,4,22001.91,1,Yes,4,Yes,0,141792.61
9197,15609083,Tretiakova,544,France,Female,26.0,6,100200.4,1,No,6,No,1,0.0
9198,15567923,Barese,739,FRA,Female,30.0,6,122604.44,1,No,6,No,0,0.0
9199,15788183,Longo,458,Germany,Female,43.0,1,100564.37,2,No,1,No,0,106870.12
9200,15735782,MacDonald,528,FRA,Male,31.0,9,5419.31,1,No,9,No,0,120962.59
9201,15774401,Chambers,773,Spain,Male,51.0,4,123587.83,2,No,4,No,1,0.0
9202,15737971,Cowen,646,FRA,Female,30.0,5,13935.32,2,No,5,No,0,0.0
9203,15758750,Iweobiegbunam,564,French,Male,31.0,0,87060.77,1,Yes,0,Yes,0,110527.17
9204,15611767,Mai,624,Germany,Female,52.0,0,4859.59,1,No,0,No,1,133723.43
9205,15643770,Yu,682,FRA,Female,52.0,5,21085.17,1,No,5,No,1,112670.48
9206,15744717,Duffy,726,French,Female,44.0,2,26733.86,2,Yes,2,Yes,0,0.0
9207,15570681,Chiang,560,FRA,Male,24.0,1,89734.7,1,No,1,No,0,116084.32
9208,15792650,Watts,382,Spain,Male,36.0,0,179540.73,1,Yes,0,Yes,1,0.0
9209,15605531,Daly,457,Spain,Female,38.0,6,173219.09,2,No,6,No,0,0.0
9210,15605339,Baker,673,French,Female,37.0,10,37411.35,2,Yes,10,Yes,0,0.0
9211,15672216,Uvarov,584,French,Female,40.0,4,80852.11,1,No,4,No,0,82441.75
9212,15812893,Costa,629,French,Female,39.0,10,43174.49,2,Yes,10,Yes,1,0.0
9213,15624180,Genovesi,584,Germany,Female,37.0,10,70927.11,4,Yes,10,Yes,1,134171.8
9214,15701364,Doherty,724,FRA,Male,30.0,10,54265.55,2,Yes,10,Yes,0,0.0
9215,15762588,Kaleski,644,France,Male,31.0,5,41872.17,2,Yes,5,Yes,0,0.0
9216,15806318,Wright,676,Germany,Female,48.0,2,15068.53,1,No,2,No,1,124442.38
9217,15712596,Huang,499,FRA,Male,31.0,4,25950.49,1,No,4,No,0,0.0
9218,15600399,Trentino,598,French,Male,60.0,4,197727.14,1,No,4,No,1,0.0
9219,15576216,Chienezie,655,Germany,Female,37.0,4,79555.08,1,No,4,No,1,108862.76
9220,15620750,Sugden,559,France,Male,28.0,3,15607.27,1,Yes,3,Yes,0,141099.43
9221,15623489,Tu,543,French,Female,67.0,0,134612.48,1,Yes,0,Yes,0,128843.67
9222,15667944,Onuchukwu,679,FRA,Male,39.0,0,159830.58,1,Yes,0,Yes,0,86843.61
9223,15584928,Ugochukwutubelum,594,Germany,Female,32.0,4,162961.79,2,Yes,4,Yes,0,120074.97
9224,15779913,Davidson,586,FRA,Male,27.0,5,192427.16,2,Yes,5,Yes,0,130231.8
9225,15644977,Goddard,776,FRA,Female,31.0,5,92647.94,2,No,5,No,0,0.0
9226,15749679,Beck,699,French,Male,39.0,2,180022.39,1,Yes,2,Yes,0,109724.38
9227,15629010,Beam,847,Germany,Female,35.0,5,183584.14,1,Yes,5,Yes,0,111743.43
9228,15768465,Sheppard,582,Germany,Male,35.0,8,28750.67,2,Yes,8,Yes,0,121309.17
9229,15767781,Godfrey,648,France,Male,38.0,10,74846.67,1,No,10,No,0,82697.28
9230,15635364,Gray,618,FRA,Female,49.0,9,89729.3,3,Yes,9,Yes,1,44301.43
9231,15722004,Hsiung,543,FRA,Female,31.0,4,61843.73,1,No,4,No,0,138317.94
9232,15766044,Cameron,642,Germany,Male,49.0,4,24770.22,1,No,4,No,1,120688.61
9233,15586680,Fleming,462,France,Male,27.0,4,80587.27,1,No,4,No,0,176913.52
9234,15635388,Austin,640,Spain,Male,47.0,6,116286.25,1,No,6,No,0,89047.14
9235,15655175,Wallace,740,Germany,Male,40.0,4,129333.69,2,No,4,No,1,114318.78
9236,15639133,Ku,773,French,Female,50.0,4,129372.94,2,No,4,No,0,0.0
9237,15799653,Fiorentino,583,Germany,Female,32.0,7,18149.03,2,Yes,7,Yes,0,94753.55
9238,15723872,Buccho,589,Spain,Female,46.0,10,168369.37,2,Yes,10,Yes,0,0.0
9239,15775627,Gordon,509,French,Male,35.0,8,67431.28,2,Yes,8,Yes,0,0.0
9240,15630704,Haworth,612,Germany,Male,32.0,9,177092.16,2,No,9,No,0,106520.73
9241,15815534,Guidry,505,Spain,Male,37.0,0,93736.69,1,Yes,0,Yes,0,134006.39
9242,15697249,Lettiere,546,Germany,Female,25.0,3,131647.31,1,No,3,No,0,132837.7
9243,15681316,Tai,681,FRA,Female,41.0,0,175722.31,2,No,0,No,0,120549.29
9244,15682523,Chigozie,762,FRA,Male,20.0,1,85606.83,1,Yes,1,Yes,0,139432.55
9245,15650244,Bezrukov,786,Spain,Male,29.0,7,64945.57,2,No,7,No,0,80895.44
9246,15648638,Chia,629,Spain,Male,34.0,6,190347.72,2,No,6,No,0,0.0
9247,15795747,Sheppard,787,Spain,Female,39.0,7,100791.36,1,Yes,7,Yes,0,171646.76
9248,15607330,Vasilyev,713,Spain,Male,42.0,0,167873.49,1,Yes,0,Yes,0,109121.71
9249,15624013,Maxwell,541,France,Female,39.0,6,25289.23,1,No,6,No,0,109844.81
9250,15800805,Maher,451,French,Female,31.0,7,20388.77,1,Yes,7,Yes,0,140931.82
9251,15667321,Cocci,644,Spain,Male,49.0,10,145089.64,2,Yes,10,Yes,0,0.0
9252,15601116,P'an,686,French,Male,32.0,6,179093.26,2,Yes,6,Yes,0,0.0
9253,15622033,Rapuluchukwu,847,Germany,Female,41.0,3,16025.17,4,No,3,No,1,101543.51
9254,15758451,Azuka,765,Germany,Male,37.0,7,9087.81,1,No,7,No,0,102708.77
9255,15688689,Esposito,678,Germany,Female,37.0,8,21472.42,2,Yes,8,Yes,0,149000.91
9256,15652674,Hou,539,French,Male,20.0,0,146752.67,1,Yes,0,Yes,0,83459.86
9257,15806327,Cyril,800,FRA,Female,40.0,3,132562.23,2,No,3,No,0,75893.11
9258,15649618,Tomlinson,799,Germany,Female,39.0,7,139537.43,2,Yes,7,Yes,0,167395.6
9259,15677117,Crawford,629,French,Female,61.0,6,133672.61,2,Yes,6,Yes,0,0.0
9260,15751445,Chikwado,734,Germany,Female,52.0,6,38984.37,2,Yes,6,Yes,0,71283.09
9261,15749669,Hargreaves,542,French,Female,31.0,3,115217.59,2,Yes,3,Yes,0,0.0
9262,15656351,Laidley,414,Spain,Male,60.0,3,93844.82,2,Yes,3,Yes,0,0.0
9263,15667438,Ferguson,675,French,Female,38.0,1,22068.83,1,No,1,No,1,104016.88
9264,15682273,Burns,683,French,Female,38.0,5,123846.07,1,No,5,No,0,127616.56
9265,15580912,McNeill,748,France,Male,32.0,5,172638.13,2,Yes,5,Yes,0,154737.88
9266,15785183,Chukwuebuka,596,Spain,Male,29.0,2,1591.19,2,Yes,2,Yes,0,0.0
9267,15705383,Shen,642,French,Male,35.0,4,91775.51,1,Yes,4,Yes,0,125476.31
9268,15712903,Diaz,499,French,Female,21.0,3,153920.22,1,Yes,3,Yes,0,176511.08
9269,15774285,Kentish,649,Spain,Female,47.0,8,71420.16,1,Yes,8,Yes,0,110783.28
9270,15583138,Persse,739,French,Male,42.0,2,172149.76,2,No,2,No,0,141642.92
9271,15740160,Okwukwe,616,FRA,Male,31.0,1,54706.75,2,Yes,1,Yes,0,0.0
9272,15793425,Watt,560,Spain,Female,33.0,9,183358.21,1,Yes,9,Yes,0,0.0
9273,15749265,Carslaw,427,Germany,Male,42.0,1,57098.0,1,Yes,1,Yes,0,75681.52
9274,15623989,Griffin,435,France,Male,54.0,3,156910.46,1,No,3,No,1,0.0
9275,15604832,Hsia,633,FRA,Male,29.0,7,130224.73,1,Yes,7,Yes,0,0.0
9276,15584580,Fyodorova,443,French,Male,35.0,6,13946.66,1,No,6,No,0,161111.45
9277,15573854,Chukwujekwu,727,FRA,Male,62.0,5,38652.96,2,Yes,5,Yes,0,0.0
9278,15614847,Townsend,674,French,Female,45.0,6,140041.78,1,Yes,6,Yes,0,72494.69
9279,15679966,Marsh,661,French,Female,31.0,3,166187.1,1,Yes,3,Yes,0,133964.3
9280,15799435,Hayes,619,Spain,Male,34.0,1,139919.38,1,No,1,No,0,0.0
9281,15752186,Padovano,562,French,Female,27.0,3,28137.03,2,No,3,No,0,0.0
9282,15705544,Ma,633,France,Male,61.0,3,50368.63,1,Yes,3,Yes,0,157201.48
9283,15713632,Ham,551,Spain,Female,48.0,5,94978.1,1,No,5,No,0,95679.29
9284,15586523,Paten,720,Germany,Female,29.0,7,69903.93,1,Yes,7,Yes,1,106230.92
9285,15609176,Cawthorne,688,French,Female,32.0,5,177607.77,2,Yes,5,Yes,0,0.0
9286,15769308,Herbert,635,Germany,Female,36.0,9,196731.08,2,No,9,No,0,81231.85
9287,15676810,Jen,561,French,Female,31.0,1,65234.6,2,Yes,1,Yes,0,81480.27
9288,15634591,Saunders,850,French,Male,33.0,8,186281.0,1,Yes,8,Yes,0,73059.38
9289,15679804,Esquivel,636,France,Male,36.0,5,111573.3,2,Yes,5,Yes,0,117559.05
9290,15677764,Chao,461,Germany,Female,74.0,1,196767.83,2,Yes,1,Yes,0,186445.31
9291,15571917,Eluemuno,771,Germany,Female,38.0,5,72985.61,2,No,5,No,0,137657.71
9292,15574608,Sidorova,713,France,Male,36.0,8,143265.65,1,Yes,8,Yes,0,133889.35
9293,15740868,Pirogova,658,Germany,Female,45.0,9,159268.67,1,Yes,9,Yes,0,134562.8
9294,15702442,Benson,586,Germany,Female,56.0,9,54448.41,2,Yes,9,Yes,0,100781.75
9295,15699797,Santana,737,FRA,Male,30.0,8,31928.5,1,No,8,No,0,174356.13
9296,15648047,Williamson,742,Germany,Male,27.0,5,21793.59,2,No,5,No,0,190125.43
9297,15766826,North,824,France,Male,26.0,7,21903.62,1,No,7,No,1,146266.0
9298,15591628,Davies,701,Germany,Male,41.0,9,49405.93,1,No,9,No,0,164046.1
9299,15583857,Siciliano,623,Spain,Female,43.0,4,154908.52,2,No,4,No,0,123536.52
9300,15752534,Mironov,744,FRA,Male,36.0,10,182867.84,2,Yes,10,Yes,0,0.0
9301,15741403,Amechi,698,Spain,Female,38.0,1,16957.45,1,No,1,No,0,171848.38
9302,15783589,Toscano,616,France,Male,40.0,9,93717.55,2,No,9,No,0,0.0
9303,15598046,Su,662,France,Female,39.0,5,61636.22,2,No,5,No,0,139562.05
9304,15643330,Chukwuemeka,594,French,Male,37.0,2,95864.5,2,Yes,2,Yes,0,0.0
9305,15680405,P'eng,685,FRA,Male,40.0,2,167400.29,2,Yes,2,Yes,0,168001.34
9306,15728683,Lombardo,742,France,Male,27.0,0,131534.96,2,Yes,0,Yes,0,0.0
9307,15621644,Lombardi,678,Germany,Male,83.0,6,92934.41,1,Yes,6,Yes,0,123356.63
9308,15733032,Butler,651,Spain,Male,47.0,2,119808.64,2,Yes,2,Yes,0,0.0
9309,15608381,Dean,585,Germany,Male,50.0,2,9439.31,1,No,2,No,1,125845.66
9310,15658946,Piccio,579,Germany,Male,40.0,10,18732.91,2,No,10,No,0,45408.85
9311,15757912,Bradley,722,Germany,Female,37.0,0,160162.42,1,No,0,No,0,125977.81
9312,15645371,Cameron,613,Germany,Female,51.0,7,53630.9,1,Yes,7,Yes,1,147262.11
9313,15653110,Chan,694,FRA,Male,42.0,8,36405.21,1,No,8,No,0,133767.19
9314,15766355,Lettiere,550,Germany,Male,49.0,0,61446.92,3,No,0,No,1,108806.96
9315,15585249,Mironova,741,France,Male,42.0,6,194686.78,1,No,6,No,1,106036.52
9316,15611786,Tsui,668,Spain,Female,69.0,9,134483.07,1,Yes,9,Yes,0,0.0
9317,15575486,Okoli,529,FRA,Female,27.0,1,37769.98,2,Yes,1,Yes,0,0.0
9318,15780215,Berry,636,France,Male,31.0,6,2382.61,2,Yes,6,Yes,0,0.0
9319,15686099,Ruse,563,Spain,Male,61.0,1,106826.92,1,No,1,No,1,82182.1
9320,15739042,Bogolyubov,767,French,Female,35.0,9,39511.61,2,No,9,No,0,0.0
9321,15815316,Kennedy,644,FRA,Male,50.0,9,196371.13,4,No,9,No,1,76817.0
9322,15778489,Bolton,780,Germany,Male,71.0,9,122506.78,2,Yes,9,Yes,0,142550.25
9323,15786389,Chuang,635,Spain,Female,41.0,10,61994.2,2,Yes,10,Yes,0,0.0
9324,15601787,Greco,641,Germany,Male,35.0,2,192464.21,1,Yes,2,Yes,1,103711.56
9325,15624715,Ma,593,Spain,Female,40.0,2,5194.95,1,Yes,2,Yes,0,0.0
9326,15763093,Nucci,540,Germany,Female,35.0,7,198256.15,2,No,7,No,0,128369.75
9327,15572073,Yao,663,Spain,Male,35.0,5,62634.94,2,Yes,5,Yes,0,0.0
9328,15780256,Palfreyman,630,FRA,Male,34.0,9,114006.35,2,Yes,9,Yes,0,0.0
9329,15659305,Webster,605,Germany,Male,19.0,8,107994.99,1,Yes,8,Yes,0,166133.28
9330,15638882,Cardell,710,Germany,Female,62.0,9,48571.14,1,No,9,No,1,148214.36
9331,15714680,Bianchi,755,France,Female,78.0,5,76016.49,1,Yes,5,Yes,0,121206.96
9332,15777217,Somadina,641,Spain,Male,25.0,10,180808.39,2,Yes,10,Yes,0,0.0
9333,15739123,Mellor,737,Germany,Male,50.0,4,4225.11,2,No,4,No,0,127552.85
9334,15594450,Tomlinson,695,France,Male,49.0,9,135841.35,1,No,9,No,0,159458.53
9335,15797751,Pai,466,Germany,Female,47.0,5,183536.24,1,Yes,5,Yes,1,102085.72
9336,15691543,Lennox,558,Germany,Male,58.0,2,88791.83,1,Yes,2,Yes,0,142537.18
9337,15722845,Meldrum,665,Spain,Male,29.0,1,63732.9,2,Yes,1,Yes,0,182781.74
9338,15605804,Watson,737,France,Male,45.0,10,1364.54,2,No,10,No,0,0.0
9339,15702061,Findlay,654,French,Male,29.0,7,149184.15,2,Yes,7,Yes,0,0.0
9340,15694321,Su,619,French,Female,28.0,3,53394.12,2,No,3,No,0,0.0
9341,15798749,Davidson,845,Germany,Female,43.0,3,97910.06,2,No,3,No,0,152063.59
9342,15720050,Barrett,727,French,Female,28.0,2,101433.76,1,No,2,No,0,110997.76
9343,15758048,Miah,582,France,Male,50.0,2,116944.3,1,Yes,2,Yes,0,148942.0
9344,15805681,Chamberlain,716,FRA,Male,41.0,9,113267.48,1,Yes,9,Yes,0,0.0
9345,15802809,Vidal,660,Spain,Female,36.0,0,181449.51,1,Yes,0,Yes,0,84438.57
9346,15807239,Lung,664,France,Female,34.0,7,179913.98,1,No,7,No,0,93920.47
9347,15749093,Tretyakova,801,FRA,Male,43.0,4,98586.14,2,No,4,No,0,158713.08
9348,15689344,Montgomery,615,Spain,Male,42.0,4,120321.09,3,Yes,4,Yes,0,0.0
9349,15606076,Golubev,718,Germany,Male,63.0,7,100538.8,1,Yes,7,Yes,0,123204.88
9350,15610090,Han,667,French,Male,40.0,8,98931.5,2,No,8,No,0,72945.29
9351,15693926,Pan,670,Spain,Male,37.0,0,194493.57,1,Yes,0,Yes,0,178742.71
9352,15791501,Carroll,590,France,Male,43.0,8,143628.31,2,Yes,8,Yes,0,0.0
9353,15621870,Hawkins,739,Spain,Female,40.0,8,167030.51,1,No,8,No,0,0.0
9354,15734711,Loggia,373,French,Male,42.0,7,77786.37,1,No,7,No,1,0.0
9355,15814405,Chesnokova,418,FRA,Female,46.0,9,81014.5,1,Yes,9,Yes,1,0.0
9356,15729359,Chambers,837,French,Female,29.0,9,41866.26,2,Yes,9,Yes,0,0.0
9357,15606944,Fleming,645,Germany,Male,43.0,9,11302.7,1,No,9,No,1,140121.17
9358,15671934,Veale,552,Germany,Male,39.0,2,149384.43,1,Yes,2,Yes,0,132906.88
9359,15641773,Browne,580,Germany,Male,45.0,2,169303.65,2,Yes,2,Yes,0,179334.83
9360,15701972,Parsons,684,FRA,Male,35.0,3,37264.11,1,Yes,3,Yes,0,137179.39
9361,15749114,Bailey,634,Spain,Male,35.0,3,19515.48,2,Yes,3,Yes,0,0.0
9362,15780362,Ferrari,607,France,Female,49.0,9,103068.22,2,No,9,No,0,119960.29
9363,15753229,Genovese,802,French,Male,29.0,9,134459.12,1,Yes,9,Yes,0,127414.55
9364,15656009,McIntyre,736,French,Female,36.0,6,70496.66,1,No,6,No,0,0.0
9365,15785024,Warner,629,FRA,Female,40.0,9,175877.7,1,No,9,No,1,137409.19
9366,15670492,Gordon,737,French,Male,28.0,8,106390.01,2,No,8,No,0,0.0
9367,15795458,McMillan,718,Spain,Female,39.0,2,52138.49,1,Yes,2,Yes,0,0.0
9368,15732438,Cheng,561,FRA,Male,43.0,4,18522.91,4,No,4,No,1,0.0
9369,15781987,Akhtar,641,French,Male,31.0,9,32231.6,1,Yes,9,Yes,0,112494.99
9370,15775826,Iadanza,677,France,Male,30.0,1,174225.88,1,Yes,1,Yes,0,78133.15
9371,15807457,Abernathy,641,Spain,Female,36.0,1,102021.39,2,No,1,No,0,0.0
9372,15632538,Watson,658,Spain,Female,32.0,5,31484.76,1,Yes,5,Yes,0,145553.07
9373,15641389,Shen,659,Germany,Male,48.0,4,82469.06,2,No,4,No,1,123593.22
9374,15657306,Kershaw,567,French,Female,47.0,2,110900.43,1,No,2,No,1,0.0
9375,15709447,Reed,584,FRA,Female,26.0,0,105105.35,1,No,0,No,0,146286.22
9376,15762682,Mitchell,709,Spain,Female,35.0,1,12674.68,2,No,1,No,0,111827.27
9377,15626042,Webb,690,Spain,Female,26.0,2,93255.85,2,Yes,2,Yes,0,0.0
9378,15597109,Vanzetti,627,FRA,Male,70.0,1,145299.5,1,Yes,1,Yes,0,94416.78
9379,15756148,Nnanna,765,Spain,Male,45.0,2,47139.44,1,Yes,2,Yes,0,91549.78
9380,15665634,Campbell,645,FRA,Female,38.0,7,167723.25,1,Yes,7,Yes,0,59568.57
9381,15739997,Capon,716,FRA,Female,23.0,2,185900.88,2,Yes,2,Yes,0,94464.81
9382,15686242,Otutodilichukwu,771,France,Female,57.0,4,85876.67,1,No,4,No,1,0.0
9383,15759244,Boone,687,Germany,Male,44.0,8,1787.85,2,Yes,8,Yes,0,95368.14
9384,15672027,McIntyre,717,Germany,Female,33.0,10,23231.93,2,No,10,No,0,102185.42
9385,15594576,Zhdanov,524,French,Male,32.0,1,187740.04,1,No,1,No,0,144875.71
9386,15707138,Nagy,679,Spain,Male,39.0,5,100060.54,2,Yes,5,Yes,0,0.0
9387,15619130,Simpson,752,Germany,Female,37.0,5,132467.54,2,Yes,5,Yes,0,113291.05
9388,15639665,Herbert,846,Spain,Male,61.0,0,96202.44,2,Yes,0,Yes,0,0.0
9389,15571065,Lehr,532,Spain,Female,39.0,0,94977.3,2,No,0,No,0,0.0
9390,15686060,Chou,670,Germany,Male,43.0,9,178827.3,1,No,9,No,1,111677.88
9391,15615753,Upchurch,597,Germany,Female,35.0,8,192852.67,1,Yes,8,Yes,0,131101.04
9392,15800961,Ugorji,627,Germany,Male,52.0,1,177238.35,2,Yes,1,Yes,0,76101.81
9393,15763065,Palerma,700,Spain,Female,40.0,2,199753.97,2,No,2,No,0,0.0
9394,15672467,Coles,766,FRA,Female,52.0,7,66193.61,2,Yes,7,Yes,0,92510.9
9395,15752915,Hsueh,488,France,Female,34.0,2,181270.84,2,Yes,2,Yes,0,0.0
9396,15744695,Tu,694,France,Male,39.0,5,25407.59,1,Yes,5,Yes,0,77652.4
9397,15584897,Kuo,639,France,Female,31.0,3,20973.8,1,No,3,No,0,98360.03
9398,15601857,Woodhouse,705,Germany,Female,46.0,4,76544.9,1,No,4,No,1,115518.07
9399,15674156,Tretiakova,810,Germany,Male,69.0,3,110509.9,1,Yes,3,Yes,0,27288.43
9400,15695465,Gibson,638,France,Female,36.0,6,164247.51,1,No,6,No,0,0.0
9401,15792232,Moss,595,Spain,Female,43.0,5,105149.8,2,No,5,No,0,0.0
9402,15807900,Chineze,575,French,Male,36.0,7,55868.97,1,Yes,7,Yes,1,0.0
9403,15743760,Davidson,850,FRA,Male,31.0,6,178747.43,2,Yes,6,Yes,0,131996.66
9404,15652835,Liang,419,Spain,Female,27.0,2,134720.51,1,Yes,2,Yes,0,121580.42
9405,15767818,Graham,640,FRA,Male,55.0,10,978.66,1,No,10,No,0,132436.34
9406,15591150,Nwebube,570,Spain,Male,34.0,10,183387.12,2,Yes,10,Yes,0,0.0
9407,15734659,Sozonov,640,Germany,Female,46.0,5,155876.06,2,No,5,No,0,107978.4
9408,15796115,Forbes,689,Germany,Female,40.0,4,119259.34,4,No,4,No,1,78119.59
9409,15724648,Chikezie,725,France,Male,26.0,6,133720.57,1,No,6,No,0,98684.15
9410,15737732,Onwuemelie,751,France,Female,44.0,10,170634.49,2,No,10,No,0,0.0
9411,15632280,Toth,544,Spain,Female,53.0,9,125692.07,1,No,9,No,1,0.0
9412,15750407,Hunt,768,Germany,Female,43.0,2,19150.14,2,No,2,No,0,129264.05
9413,15795370,Mazure,648,Germany,Male,37.0,6,86894.67,1,No,6,No,0,131753.41
9414,15656829,Hughes,577,Spain,Female,33.0,6,57975.8,2,No,6,No,0,0.0
9415,15643794,Bennett,639,Spain,Female,27.0,2,82938.99,1,Yes,2,Yes,0,0.0
9416,15798605,Tien,686,Germany,Male,26.0,1,79189.4,1,Yes,1,Yes,0,57422.62
9417,15637324,Kay,657,France,Female,28.0,7,5177.62,2,Yes,7,Yes,0,0.0
9418,15589589,Bryan,613,FRA,Male,34.0,5,44510.26,1,No,5,No,0,144094.2
9419,15778936,Ingamells,701,French,Male,33.0,9,190611.92,1,No,9,No,0,147510.34
9420,15757385,Milne,578,Spain,Female,28.0,8,177834.79,1,No,8,No,0,161592.76
9421,15666200,Lombardo,689,French,Female,40.0,1,119446.64,2,Yes,1,Yes,0,0.0
9422,15683977,Owens,687,Spain,Female,72.0,4,50267.69,2,Yes,4,Yes,0,0.0
9423,15675518,Charlton,499,Spain,Female,53.0,1,144849.1,2,No,1,No,1,75225.53
9424,15584812,Overby,693,Spain,Female,39.0,0,81901.6,2,No,0,No,0,0.0
9425,15752984,Chifley,737,FRA,Female,70.0,9,42576.86,2,Yes,9,Yes,0,87542.89
9426,15577913,Oliver,651,French,Female,32.0,8,87609.5,1,Yes,8,Yes,0,144581.96
9427,15591980,Hill,753,French,Male,33.0,5,82820.85,2,Yes,5,Yes,0,122568.05
9428,15598948,DeRose,523,Spain,Female,24.0,5,155144.12,1,Yes,5,Yes,0,172231.93
9429,15574142,Chuang,458,Germany,Female,28.0,2,9578.24,2,Yes,2,Yes,0,171932.26
9430,15582903,Edwards,643,French,Male,39.0,7,170392.59,2,Yes,7,Yes,0,0.0
9431,15733229,Rodriguez,638,Spain,Female,34.0,7,3946.29,2,No,7,No,0,0.0
9432,15635752,Lo,685,Germany,Male,38.0,4,102184.66,2,Yes,4,Yes,0,111798.06
9433,15771000,Powell,684,French,Male,38.0,4,75609.84,3,No,4,No,0,0.0
9434,15804864,Chu,670,France,Female,27.0,5,26170.08,1,Yes,5,Yes,0,79336.61
9435,15641175,Munro,701,Germany,Male,63.0,3,144727.45,3,No,3,No,1,120916.52
9436,15692226,Onwumelu,705,French,Female,31.0,3,58134.97,1,Yes,3,Yes,0,142905.51
9437,15584156,Siciliani,593,Spain,Male,27.0,10,94620.0,3,No,10,No,1,0.0
9438,15702656,Yobachi,651,French,Female,33.0,1,108764.69,1,No,1,No,0,96834.78
9439,15606552,Akabueze,741,French,Male,37.0,9,149503.54,2,Yes,9,Yes,0,105261.76
9440,15687001,Chiemenam,596,Germany,Male,54.0,1,120314.75,1,Yes,1,Yes,1,123544.0
9441,15781903,Odinakachukwu,581,Germany,Male,41.0,2,44205.95,2,Yes,2,Yes,0,127913.71
9442,15731951,Reilly,689,Spain,Female,28.0,5,6129.61,1,No,5,No,1,95328.6
9443,15580953,Forbes,544,French,Male,30.0,4,126796.69,1,Yes,4,Yes,0,73218.89
9444,15810390,Amadi,718,FRA,Female,41.0,1,27509.52,2,Yes,1,Yes,1,0.0
9445,15628274,Ferri,583,Germany,Male,35.0,8,42143.55,2,No,8,No,0,149995.72
9446,15615444,Y?an,663,Germany,Male,28.0,8,87985.2,2,Yes,8,Yes,0,123674.28
9447,15784010,Williamson,666,Germany,Male,33.0,2,81884.8,1,No,2,No,0,124125.26
9448,15571586,Briggs,524,Spain,Male,29.0,3,2705.31,1,No,3,No,1,159035.45
9449,15748616,Napolitani,599,France,Male,27.0,5,30546.4,2,No,5,No,0,0.0
9450,15769402,Carpenter,667,France,Male,27.0,7,149402.59,1,Yes,7,Yes,0,156811.74
9451,15739248,Lin,727,France,Male,52.0,4,118429.02,2,Yes,4,Yes,0,0.0
9452,15603481,Robinson,689,Spain,Female,55.0,4,58442.25,2,Yes,4,Yes,0,0.0
9453,15723604,Collins,639,France,Male,39.0,6,30414.17,1,No,6,No,0,150555.83
9454,15797822,Kingsley,678,France,Male,28.0,2,58814.41,1,Yes,2,Yes,0,109137.12
9455,15665064,Harvey,523,FRA,Male,36.0,8,155304.53,2,No,8,No,0,158351.02
9456,15640580,Obiora,650,FRA,Female,47.0,9,187943.6,1,No,9,No,0,0.0
9457,15581089,Knight,744,Spain,Male,35.0,7,43036.6,2,Yes,7,Yes,0,0.0
9458,15728605,Hung,697,French,Male,40.0,4,26543.28,2,Yes,4,Yes,0,0.0
9459,15737385,Curtis,800,Spain,Female,46.0,6,171928.04,2,No,6,No,0,0.0
9460,15714789,Perez,664,France,Male,24.0,7,35611.35,1,Yes,7,Yes,0,0.0
9461,15786035,Gosnell,740,French,Male,39.0,9,19047.23,2,No,9,No,0,0.0
9462,15815259,Fang,835,French,Female,56.0,2,39820.13,2,Yes,2,Yes,0,0.0
9463,15592716,Clarke,559,French,Male,52.0,2,129013.59,1,No,2,No,1,0.0
9464,15734850,Milanesi,676,Spain,Male,36.0,1,113810.12,1,No,1,No,0,82729.49
9465,15638047,Chia,613,Germany,Female,45.0,9,34749.65,2,No,9,No,0,142765.24
